ID	LABEL	TEXT
3472	unknown	get tools
3473	unknown	take scroll
3474	sight-30.2	x salt
3475	put_direction-9.4	drop all except bread
3476	peer-30.3	look in cannon
3477	roll-51.3.1	drop letter
3478	unknown	get puzzle box and flute
3479	put-9.1-2	put x8 on second pile
3480	unknown	put carton in oven
3481	investigate-35.4	x blank card
3482	investigate-35.4	x shadow
3483	unknown	get green card
3484	carry-11.4	pull lever
3485	say-37.7-1	say "float"
3486	unknown	get key, jewels and whistle
3487	investigate-35.4	x chandelier
3488	sight-30.2	x mask
3489	disassemble-23.3	untie horse
3490	unknown	take dino
3491	assuming_position-50	sit in cask
3492	spatial_configuration-47.6	open brown bottle
3493	learn-14-2-1	read notice
3494	other_cos-45.4	wake up old man
3495	put_direction-9.4	drop pole
3496	unknown	gnusto vaxum spell
3497	unknown	take veil
3498	put_direction-9.4	drop nugget
3499	sight-30.2	x hand
3500	spatial_configuration-47.6	open bin
3501	put_direction-9.4	drop microphone
3502	other_cos-45.4	open wooden door
3503	put_spatial-9.2-1	sit in cask
3504	roll-51.3.1	drop torch
3505	unknown	liskon snake
3506	push-12-1-1	push statue w
3507	learn-14-1	read sapphire scratch with glass
3508	break-45.1	smash case with broom
3509	other_cos-45.4	open brown bottle
3510	unknown	get pacquet, paper and crayon
3511	unknown	take plank
3512	learn-14-1	learn blorple
3513	put_spatial-9.2-1	stand on beam
3514	crane-40.3.2	open wooden door
3515	unknown	get all but dagger
3516	unknown	get apple
3517	crane-40.3.2	open briefcase
3518	put_direction-9.4	drop gores
3519	investigate-35.4	x hat
3520	other_cos-45.4	close trapdoor
3521	unknown	ask hacker for master key
3522	modes_of_being_with_motion-47.3	wave staff
3523	investigate-35.4	examine slipper
3524	crane-40.3.2	open crate with poker
3525	crane-40.3.2	close furnace
3526	put_direction-9.4	drop food
3527	unknown	stand up
3528	roll-51.3.1	move wardrobe
3529	roll-51.3.1	drop bread
3530	crane-40.3.2	open curtain
3531	roll-51.3.1	drop food
3532	fulfilling-13.4.1	show crossbow to dragon
3533	modes_of_being_with_motion-47.3	wave hairband
3534	roll-51.3.1	turn bolt with wrench
3535	roll-51.3.1	drop it and kit
3536	unknown	take handkerchief
3537	eat-39.1-2	drink whiskey
3538	unknown	put peg in hole
3539	unknown	get pork chops
3540	unknown	gnusto snavig
3541	preparing-26.3-2	pour liquid on torch
3542	hit-18.1-1	hit dog
3543	roll-51.3.1	drop pearl
3544	put-9.1-2	put net on hole
3545	unknown	put card in pocket
3546	spatial_configuration-47.6	open desk
3547	funnel-9.3-2-1	push golden machine east
3548	unknown	get spoon
3549	push-12-1-1	push filthy n
3550	crane-40.3.2	open slot
3551	unknown	point at cola
3552	push-12-1-1	press south wall
3553	unknown	hole, s
3554	put_direction-9.4	drop room key
3555	investigate-35.4	examine it
3556	unknown	get crampons
3557	unknown	put gum in cauldron
3558	investigate-35.4	x ball
3559	sight-30.2	examine flytrap
3560	unknown	get figurine
3561	unknown	take fuse
3562	roll-51.3.1	drop fork
3563	wipe_manner-10.4.1-1	squeeze flower
3564	unknown	get cutter
3565	other_cos-45.4	fill battery
3566	touch-20-1	kiss frog
3567	unknown	take keys with pole
3568	learn-14-2-1	read warning note
3569	sight-30.2	x footprints
3570	investigate-35.4	examine cylinder
3571	roll-51.3.1	slide s
3572	unknown	ask hawker about candy
3573	unknown	take gray rod
3574	roll-51.3.1	slide teleportation card through slot
3575	crane-40.3.2	open flask
3576	eat-39.1-1	eat gigantic quantity of just-right porridge
3577	put_direction-9.4	drop hoard
3578	investigate-35.4	examine fence
3579	investigate-35.4	x gnome
3580	crane-40.3.2	shake safe
3581	shake-22.3-2	shazok storm
3582	put_direction-9.4	drop label
3583	put_direction-9.4	drop hammer
3584	learn-14-1	learn urbzig
3585	unknown	take zm$100000
3586	learn-14-2-1	learn urbzig
3587	unknown	take wood
3588	push-12-1-1	press up button
3589	spatial_configuration-47.6	open pizza box
3590	investigate-35.4	x respirator
3591	modes_of_being_with_motion-47.3	sharpen knife on rock
3592	scribble-25.2	write chasm on featureless cube
3593	tape-22.4	tie bucket to rope
3594	learn-14-1	read crumpled scroll
3595	unknown	take 1
3596	spatial_configuration-47.6	open matchbox
3597	unknown	liskon me
3598	crane-40.3.2	raise basket
3599	roll-51.3.1	turn ring to fourth symbol
3600	roll-51.3.1	turn c
3601	spatial_configuration-47.6	open dumpster
3602	unknown	put satchel in front of panel
3603	peer-30.3	look at window pane
3604	funnel-9.3-2-1	push button 3
3605	investigate-35.4	x crowbar
3606	transfer_mesg-37.1.1	show star crystal to trent
3607	sight-30.2	examine emerald
3608	crane-40.3.2	raise beam
3609	funnel-9.3-2-1	push table n
3610	unknown	put link in chalice
3611	investigate-35.4	examine body
3612	sight-30.2	examine bookcase
3613	unknown	repeatedly "turn sceptre" until the coffin opens
3614	peer-30.3	look in bucket
3615	unknown	meef weeds
3616	unknown	take icicle
3617	unknown	put it in cannon
3618	unknown	get stained scroll
3619	investigate-35.4	examine packet
3620	sight-30.2	x sequence stud
3621	investigate-35.4	examine moss
3622	spatial_configuration-47.6	open bird
3623	sight-30.2	x duct
3624	unknown	ask k9 about k9
3625	unknown	gnusto caskly
3626	unknown	look up wilhelm in album
3627	chase-51.6	turtle, follow me
3628	crane-40.3.2	open back door
3629	put_direction-9.4	drop bucket
3630	learn-14-1	read topaz scratch with glass
3631	sight-30.2	examine mouth
3632	learn-14-1	read ruby scratch with glass
3633	spatial_configuration-47.6	open lid
3634	unknown	take moldy book
3635	unknown	gnusto tossio
3636	roll-51.3.1	drop balsa wood beam
3637	learn-14-1	learn blorb
3638	disassemble-23.3	unlock compartment
3639	put-9.1-2	put bronze key on keyring
3640	investigate-35.4	examine stars
3641	unknown	get rod of returning
3642	investigate-35.4	examine fawkes
3643	unknown	get firestone
3644	sight-30.2	x treant
3645	learn-14-1	read journal
3646	unknown	get on horse
3647	other_cos-45.4	open torch
3648	roll-51.3.1	drop slip
3649	learn-14-2-1	read hieroglyphs
3650	other_cos-45.4	close lid
3651	unknown	take jug
3652	roll-51.3.1	slide l
3653	unknown	get finch
3654	assuming_position-50	lie in tiny little bed
3655	investigate-35.4	x blade
3656	put_spatial-9.2-1	sit on large chair
3657	unknown	take stick
3658	other_cos-45.4	open tray
3659	investigate-35.4	x copy
3660	spatial_configuration-47.6	open dish washer
3661	learn-14-2-1	read scrawled
3662	unknown	put token in slot
3663	sight-30.2	examine it
3664	crane-40.3.2	open desk
3665	unknown	take crowbar
3666	unknown	ask k9 about sequence
3667	investigate-35.4	x key
3668	roll-51.3.1	drop wig
3669	push-12-1-1	press med
3670	other_cos-45.4	open blue bottle
3671	push-12-1	pull second peg
3672	sight-30.2	examine shroud
3673	run-51.3.2	climb down rope
3674	unknown	turn on space heater
3675	carry-11.4-1-1	push dionysus southwest
3676	unknown	get off carpet
3677	unknown	ask gnome about statue
3678	hit-18.1-1	hit floor with axe
3679	unknown	take pass
3680	put_direction-9.4	drop all
3681	roll-51.3.1	turn gnomon
3682	unknown	take balsa beam
3683	investigate-35.4	x sign
3684	unknown	put painting in case
3685	investigate-35.4	examine card
3686	remove-10.1	remove goggles
3687	scribble-25.2	carve my name on the memorial
3688	unknown	put cave cube in bottom right socket
3689	remove-10.1	remove hat
3690	unknown	put probe in slab
3691	investigate-35.4	examine axe
3692	crane-40.3.2	open journal
3693	give-13.1-1	give copy to male
3694	unknown	get sphere
3695	put_direction-9.4	drop branch
3696	unknown	get rubies
3697	sight-30.2	x guard
3698	investigate-35.4	examine tiny metal
3699	learn-14-2-1	learn tinsot
3700	put_direction-9.4	drop gloves
3701	unknown	get green
3702	unknown	get black scroll
3703	push-12-1-1	push blue
3704	crane-40.3.2	open william coffin
3705	unknown	put pot in case
3706	crane-40.3.2	open metal cover
3707	pour-9.5	pour wine in blue goblet
3708	roll-51.3.1	drop statuette
3709	spatial_configuration-47.6	open dresser
3710	simple_dressing-41.3.1	wear sandals
3711	other_cos-45.4	open coffer
3712	unknown	get magazine
3713	investigate-35.4	x slot
3714	unknown	put emerald cluster in knapsack
3715	spatial_configuration-47.6	open umbrella
3716	learn-14-1	read parchment
3717	spatial_configuration-47.6	open hatch
3718	unknown	tossio golem
3719	crane-40.3.2	open matchbox
3720	crane-40.3.2	open buoy
3721	unknown	put medicine bottle in shaft
3722	give-13.1-1	give celery to barb
3723	tape-22.4	tie wire to hook
3724	other_cos-45.4	close torch
3725	unknown	guncho krill
3726	disassemble-23.3	unlock grate with keys
3727	roll-51.3.1	drop whistle
3728	touch-20-1	touch table
3729	push-12-1-1	push second switch
3730	other_cos-45.4	burn speck
3731	unknown	take vellum scroll
3732	disassemble-23.3	unlock door with key
3733	unknown	get canary
3734	simple_dressing-41.3.1	wear balm
3735	unknown	tinsot fragment
3736	talk-37.5	talk to gnome about mogglev
3737	unknown	rezrov box
3738	push-12-1	pull rods
3739	tape-22.4	tie chain to me
3740	unknown	take section
3741	hit-18.1-1	kick thug
3742	unknown	get pumpkin
3743	investigate-35.4	examine chair
3744	unknown	ask hermit about exit
3745	modes_of_being_with_motion-47.3	wave it
3746	disassemble-23.3	unlock hatch
3747	transfer_mesg-37.1.1	show $500
3748	spatial_configuration-47.6	open lamp
3749	spatial_configuration-47.6	open panel
3750	push-12-1-1	push mountain
3751	unknown	put gnomon in hole
3752	spatial_configuration-47.6	open chest
3753	put_direction-9.4	drop all but pager
3754	unknown	get secateurs
3755	sight-30.2	x window
3756	other_cos-45.4	close raincoat
3757	unknown	get in forklift
3758	give-13.1-1	give rag to skier
3759	spatial_configuration-47.6	open office door
3760	unknown	put fluff in bag
3761	chase-51.6	follow ford
3762	crane-40.3.2	open office door
3763	unknown	gnusto wigro
3764	sight-30.2	examine shiny scroll
3765	funnel-9.3-2-1	push button
3766	investigate-35.4	x cubicles
3767	give-13.1-1	give bell
3768	unknown	put egg in case
3769	spatial_configuration-47.6	open window with wrench
3770	crane-40.3.2	open piano
3771	body_internal_states-40.6	sharpen knife on rock
3772	sight-30.2	x transmit stud
3773	sight-30.2	examine coconuts
3774	learn-14-2-1	learn snavig
3775	learn-14-1	read grave
3776	slide-11.2	move bench
3777	hit-18.1-1	hit box
3778	learn-14-1	learn gloth
3779	unknown	ask k9 about cybermen
3780	unknown	get cube
3781	investigate-35.4	x writing
3782	put-9.1-2	put it on yellowed paper
3783	other_cos-45.4	open carton
3784	roll-51.3.1	drop bear
3785	roll-51.3.1	drop broom
3786	put_direction-9.4	drop pouch
3787	sight-30.2	examine body
3788	crane-40.3.2	close jar
3789	unknown	put bag in case
3790	learn-14-2-1	learn lesoch
3791	crane-40.3.2	open packet
3792	unknown	put red cake in pool
3793	unknown	put it in receptacle
3794	unknown	put flour in pan
3795	sight-30.2	examine islet
3796	investigate-35.4	examine cups
3797	investigate-35.4	x chopper
3798	murder-42.1-1	kill sofia with opener
3799	learn-14-1	read green
3800	unknown	open app
3801	give-13.1-1	give cereal to hermit
3802	sight-30.2	examine switch b
3803	unknown	take box
3804	sight-30.2	x metal thing
3805	unknown	take ladder
3806	say-37.7-1	tell bum about skull
3807	unknown	put c battery in drill
3808	learn-14-1	learn tinsot
3809	escape-51.1-1	climb piano
3810	learn-14-2-1	learn krebf
3811	banish-10.2	remove bit
3812	roll-51.3.1	drop green
3813	simple_dressing-41.3.1	wear glasses
3814	investigate-35.4	x mushroom
3815	sight-30.2	x pass
3816	other_cos-45.4	close tray
3817	unknown	get kappa
3818	investigate-35.4	x label
3819	fill-9.8	fill tank with air
3820	unknown	get bomb
3821	unknown	get knapsack
3822	put_direction-9.4	drop aqua vial
3823	unknown	put vase in opening
3824	remove-10.1	remove watch
3825	other_cos-45.4	open aqua vial
3826	substance_emission-43.4	pour water on plant
3827	sight-30.2	x console
3828	unknown	look up william on nameplate
3829	carry-11.4-1-1	push piano north
3830	put_direction-9.4	drop bird
3831	put_direction-9.4	drop keys
3832	other_cos-45.4	open towel
3833	run-51.3.2	climb piano
3834	give-13.1-1	give hat to pelican
3835	put_direction-9.4	drop statuette
3836	sight-30.2	examine winch
3837	fulfilling-13.4.1	show book to gnome
3838	roll-51.3.1	drop bandage
3839	sight-30.2	x body
3840	unknown	put it in niche
3841	unknown	get jar
3842	investigate-35.4	examine icicles
3843	unknown	gnusto fweep spell
3844	investigate-35.4	x insect
3845	transcribe-25.4	type 0628 on laptop
3846	unknown	get brown paper
3847	sight-30.2	examine goblin
3848	put_direction-9.4	drop dusty book
3849	push-12-1	pull pin
3850	funnel-9.3-2-1	push fountain
3851	unknown	turn projector on
3852	modes_of_being_with_motion-47.3	wave handkerchief
3853	sight-30.2	x gnome
3854	investigate-35.4	x hand
3855	simple_dressing-41.3.1	wear mask
3856	unknown	get alpha
3857	split-23.2	pry sixth rib with sword
3858	get-13.5.1	catch it
3859	unknown	get flute
3860	transfer_mesg-37.1.1	show crossbow to dragon
3861	unknown	get scarf
3862	put_direction-9.4	drop radio
3863	spatial_configuration-47.6	open tray
3864	sight-30.2	x floorboards
3865	unknown	get in basket
3866	run-51.3.2	sw
3867	unknown	gnusto feeyuk
3868	throw-17.1-1-1	throw ball in pond
3869	unknown	point machine at tree
3870	learn-14-2-1	learn shazok
3871	put_direction-9.4	drop mud
3872	modes_of_being_with_motion-47.3	wave scroll
3873	assuming_position-50	prosser, lie in the mud
3874	spatial_configuration-47.6	open compartment
3875	sight-30.2	examine white door
3876	sight-30.2	x grenade
3877	put-9.1-2	put collar on dog
3878	learn-14-1	read spotted scroll
3879	unknown	get watch
3880	crane-40.3.2	open quartz cover
3881	investigate-35.4	x barkeep
3882	unknown	put pan in oven
3883	funnel-9.3-2-1	push pram south
3884	investigate-35.4	x trapdoor
3885	unknown	put ship in mounted bottle
3886	spatial_configuration-47.6	open handbag
3887	push-12-1-1	press techno
3888	unknown	light candle with fire
3889	unknown	look up mordecai in record
3890	roll-51.3.1	drop antimacassar
3891	sight-30.2	examine card
3892	unknown	huncho vase
3893	sight-30.2	x grille
3894	funnel-9.3-2-1	push filthy s
3895	run-51.3.2	fly
3896	sight-30.2	x safe
3897	unknown	covert
3898	roll-51.3.1	drop knapsack
3899	get-13.5.1	seat
3900	other_cos-45.4	open chest with needle
3901	put_direction-9.4	drop matches
3902	unknown	frotz burin
3903	unknown	put thumb in hole
3904	fulfilling-13.4.1	show note to chuckles
3905	fulfilling-13.4.1	show bar to tina
3906	transfer_mesg-37.1.1	show scrap to chuckles
3907	investigate-35.4	examine white door
3908	roll-51.3.1	slide c
3909	put_direction-9.4	drop red hat
3910	assuming_position-50	lie on couch
3911	push-12-1-1	push play
3912	sight-30.2	examine white  statuette
3913	unknown	turn on computestor
3914	unknown	take parka
3915	split-23.2	cut jacket with glass
3916	unknown	take headphones
3917	throw-17.1-1-1	throw axe at dwarf
3918	investigate-35.4	examine bandage
3919	sight-30.2	examine slip
3920	learn-14-1	learn vaxum
3921	peer-30.3	look under seat
3922	eat-39.1-2	drink drink
3923	learn-14-1	read ornate scroll
3924	learn-14-1	learn rezrov
3925	other_cos-45.4	heat blue paper over candles
3926	unknown	aimfiz belboz
3927	spatial_configuration-47.6	open navy-blue box
3928	disassemble-23.3	unscrew gnomon
3929	slide-11.2	move slab
3930	unknown	put butter in pot
3931	run-51.3.2	fly kite
3932	investigate-35.4	examine hole
3933	unknown	get out of bunk
3934	investigate-35.4	examine bird
3935	unknown	get mug
3936	unknown	get clothes
3937	escape-51.1-1	enter tardis
3938	sight-30.2	x sheet
3939	peer-30.3	look in telescope
3940	learn-14-1	read back of brown paper
3941	roll-51.3.1	drop spices
3942	cut-21.1-1	cut rope with knife
3943	split-23.2	cut growth with cutter
3944	fulfilling-13.4.1	show star crystal to trent
3945	simple_dressing-41.3.1	wear cloak
3946	get-13.5.1	catch mouse with bucket
3947	carry-11.4-1-1	push coffin w
3948	sight-30.2	examine output
3949	funnel-9.3-2-1	push knob
3950	learn-14-2-1	read pages
3951	funnel-9.3-2-1	push ass
3952	crane-40.3.2	close breaker
3953	put-9.1-2	put beam under lintel
3954	put_direction-9.4	drop walkie
3955	peer-30.3	look under jukebox
3956	unknown	take emerald
3957	push-12-1	pull torch
3958	unknown	set dial to 948
3959	fill-9.8	fill bottle
3960	sight-30.2	x sign
3961	sight-30.2	x barrels
3962	unknown	get glider
3963	unknown	get shimmering scroll
3964	sight-30.2	examine plant pots
3965	unknown	download image
3966	unknown	dig rock with axe
3967	run-51.3.2	northeast
3968	unknown	get sapphire
3969	learn-14-1	read prayer
3970	search-35.2	search picture of cat
3971	other_cos-45.4	open dumpster
3972	crane-40.3.2	open vial
3973	spray-9.7-1	spread peanut butter on frank
3974	investigate-35.4	examine fusebox
3975	peer-30.3	look in cauldron
3976	unknown	get portrait and bills
3977	other_cos-45.4	fill milkbottle with pondwater
3978	roll-51.3.1	drop calendar
3979	unknown	take coin from zipper
3980	unknown	get mace
3981	investigate-35.4	x hole
3982	learn-14-1	read vellum scroll
3983	unknown	get torn square
3984	put_direction-9.4	drop fifth brick
3985	investigate-35.4	examine sapphire
3986	get-13.5.1	buy candy from hawker
3987	sight-30.2	examine dagger
3988	carry-11.4	pull clean hook
3989	crane-40.3.2	open jewellery box
3990	modes_of_being_with_motion-47.3	wave wand at underwear
3991	sight-30.2	x moss
3992	learn-14-2-1	read culture
3993	unknown	put silver sphere in pot
3994	put_direction-9.4	drop rune
3995	fulfilling-13.4.1	show ribbon to chuckles
3996	get-13.5.1	buy flashlight and repellent
3997	bump-18.4	strike returning
3998	push-12-1	pull pipe
3999	sight-30.2	x comb
4000	spatial_configuration-47.6	open grating
4001	unknown	put stick in pile
4002	unknown	take dish
4003	sight-30.2	x printouts
4004	sight-30.2	x ariana
4005	disassemble-23.3	unlock grating with rusty key
4006	other_cos-45.4	empty pot
4007	unknown	get fig
4008	investigate-35.4	x district attorney
4009	crane-40.3.2	open box
4010	put_direction-9.4	drop broom
4011	sight-30.2	examine hole
4012	unknown	ask pitchman about dr nostrum
4013	remove-10.1	remove suit
4014	peer-30.3	look into cage
4015	unknown	get hat
4016	crane-40.3.2	open air supply system with tool
4017	investigate-35.4	x magazines
4018	investigate-35.4	x arcade
4019	search-35.2	search couch
4020	funnel-9.3-2-1	push table e
4021	peer-30.3	listen to dial
4022	funnel-9.3-2-1	push locker east
4023	carry-11.4-1-1	push table n
4024	sight-30.2	examine packet
4025	unknown	take vase
4026	spatial_configuration-47.6	open slot
4027	unknown	get nugget
4028	put_direction-9.4	raise beam
4029	escape-51.1-1	climb can
4030	crane-40.3.2	close link
4031	say-37.7-1	oracle, hello
4032	learn-14-1	learn swanko
4033	roll-51.3.1	turn dial to 4
4034	unknown	ask for akbar
4035	unknown	get figure
4036	unknown	take splinter
4037	unknown	ask charles about chest
4038	spatial_configuration-47.6	open wallet
4039	unknown	take volcano
4040	bump-18.4	strike rod of bronze
4041	other_cos-45.4	open container
4042	put_direction-9.4	drop cardboardbox
4043	investigate-35.4	x thad
4044	roll-51.3.1	move rug
4045	unknown	get match
4046	unknown	y
4047	unknown	take crunchy cereal
4048	put_direction-9.4	drop magazine
4049	roll-51.3.1	turn dial left 4
4050	sight-30.2	x painting
4051	sight-30.2	x contact points
4052	banish-10.2	remove cloak
4053	give-13.1-1	give hairpin to mary
4054	unknown	get pots
4055	unknown	cast lesoch
4056	pour-9.5	pour milk in cauldron
4057	unknown	take crumpled scroll
4058	shake-22.3-2	shake pan
4059	other_cos-45.4	inflate pile
4060	unknown	take dusty scroll
4061	break-45.1	break padlock with hook
4062	unknown	take all but parchment
4063	investigate-35.4	examine tracks
4064	roll-51.3.1	drop shroud
4065	unknown	look up edward in record
4066	investigate-35.4	x magnetite
4067	transfer_mesg-37.1.1	show torch to gnome
4068	run-51.3.2	slide miniaturization card through slot
4069	break-45.1	tear cloth
4070	run-51.3.2	roll statue sw
4071	unknown	take pan
4072	put-9.1-2	put all on box
4073	learn-14-2-1	read old book
4074	search-35.2	search guard
4075	escape-51.1-1	enter cloud
4076	search-35.2	search oats
4077	substance_emission-43.4	pour cold porridge in gigantic bowl
4078	run-51.3.2	jump to brown rock
4079	sight-30.2	x crack
4080	search-35.2	search seat
4081	learn-14-1	learn nitfol
4082	unknown	gnusto swanko
4083	carry-11.4-1-1	push knob
4084	slide-11.2-1-1	slide upper card through slot
4085	put_direction-9.4	drop sticker
4086	put_spatial-9.2-1	sit
4087	learn-14-2-1	read book
4088	learn-14-1	read list
4089	investigate-35.4	examine boats
4090	snooze-40.4	sleep
4091	sight-30.2	x clingfilm
4092	put_direction-9.4	drop cork
4093	unknown	get dynamite
4094	learn-14-2-1	learn meef, meef and swanzo
4095	roll-51.3.1	drop pillow
4096	unknown	get piece
4097	investigate-35.4	x fountain
4098	other_cos-45.4	close breaker
4099	substance_emission-43.4	pour water in silver chalice
4100	investigate-35.4	examine switch a
4101	sight-30.2	x blade
4102	unknown	turn off machine
4103	unknown	cast girgol
4104	unknown	put epic poem in kappa
4105	unknown	take beads
4106	say-37.7-1	say ialdabaoloth
4107	unknown	put paper in receptacle
4108	investigate-35.4	examine children
4109	peer-30.3	look at fireplace
4110	unknown	take light
4111	touch-20-1	touch nw rune with rose
4112	investigate-35.4	examine key
4113	fulfilling-13.4.1	show violet to trent
4114	sight-30.2	examine vegetable plot
4115	investigate-35.4	x attendant
4116	unknown	take stool
4117	investigate-35.4	examine thumb
4118	unknown	put bread in zipper
4119	learn-14-2-1	read flimsy scroll
4120	learn-14-1	read blackened
4121	unknown	take rice
4122	sight-30.2	examine notice
4123	run-51.3.2	go stump
4124	unknown	put box in zipper
4125	peer-30.3	l in cabinet
4126	sight-30.2	x dials
4127	unknown	attack thief with nasty knife
4128	sight-30.2	examine pedlar
4129	investigate-35.4	examine book
4130	unknown	put lens in telescope
4131	put_direction-9.4	drop yo-yo
4132	other_cos-45.4	open crypt
4133	sight-30.2	x electronics
4134	sight-30.2	x cupboard
4135	other_cos-45.4	open west door
4136	investigate-35.4	x opener
4137	unknown	put torch in well
4138	unknown	stop blade
4139	learn-14-1	learn tossio
4140	give-13.1-1	give book to twin
4141	sight-30.2	examine tracks
4142	unknown	gnusto fiznav
4143	roll-51.3.1	drop coins
4144	hit-18.1-1	hit icicle with umbrella
4145	get-13.5.1	buy bag
4146	put_direction-9.4	drop amulet
4147	run-51.3.2	jump to roof
4148	transfer_mesg-37.1.1	show egg to adventurer then east
4149	unknown	blow shawm
4150	put_direction-9.4	drop it and pliers
4151	investigate-35.4	examine white  statuette
4152	sight-30.2	x flue
4153	unknown	put red powder in kettle
4154	unknown	put scarab in small recess
4155	unknown	look up cholok in leshosh
4156	give-13.1-1	give goggles to cheryl
4157	sight-30.2	examine computer
4158	sight-30.2	x electric panel
4159	sight-30.2	x leaf
4160	modes_of_being_with_motion-47.3	shake branch
4161	unknown	put berries in pan
4162	unknown	get clover
4163	roll-51.3.1	drop honey
4164	unknown	gnusto huncho
4165	funnel-9.3-2-1	push lever
4166	investigate-35.4	examine magpie
4167	roll-51.3.1	turn handle
4168	put_direction-9.4	drop pillow
4169	investigate-35.4	x horse
4170	unknown	put moss in nest
4171	crane-40.3.2	open cupboard
4172	sight-30.2	examine switch
4173	peer-30.3	look in safe
4174	unknown	ask fairy godmother about horse
4175	other_cos-45.4	burn rope with candle
4176	unknown	take bread
4177	unknown	put chasm cube in bottom left socket
4178	unknown	shut up
4179	roll-51.3.1	drop mud
4180	sight-30.2	x vial
4181	roll-51.3.1	drop first brick
4182	roll-51.3.1	turn page
4183	other_cos-45.4	open claws
4184	unknown	ask farmer about oyster
4185	sight-30.2	examine dining table
4186	put_direction-9.4	drop blue paper and yellow paper
4187	learn-14-2-1	read matchbook
4188	unknown	snavig grouper
4189	push-12-1-1	push coffin n
4190	unknown	put silver rod in top
4191	break-45.1	smash cabinet
4192	roll-51.3.1	turn it left 7
4193	put_direction-9.4	drop wrench
4194	fill-9.8	fill battery
4195	unknown	get earth crystal
4196	put_direction-9.4	drop lump
4197	unknown	turn on machine
4198	simple_dressing-41.3.1	wear boots
4199	investigate-35.4	examine sheets
4200	other_cos-45.4	open trunk
4201	put_direction-9.4	drop drill
4202	unknown	get sketch
4203	unknown	get cup
4204	unknown	get bag
4205	investigate-35.4	examine searchlight
4206	learn-14-2-1	learn pulver
4207	push-12-1-1	press buy
4208	unknown	take blue
4209	unknown	take toad
4210	unknown	yomin tortoise
4211	carry-11.4-1-1	push pram east
4212	feeding-39.7	feed pigeon
4213	peer-30.3	look at furnace
4214	put-9.1-2	put mukhtar on table
4215	unknown	take peanut butter
4216	unknown	set constellations to horse
4217	get-13.5.1	jacket
4218	crane-40.3.2	open icebox
4219	run-51.3.2	ahead
4220	other_cos-45.4	open drawer
4221	put-9.1-2	put skull on statue
4222	unknown	take ruby
4223	unknown	get wheel
4224	unknown	take eyes with tongs
4225	carry-11.4-1-1	push ball south
4226	crane-40.3.2	open curtains
4227	spatial_configuration-47.6	hang bucket on third peg
4228	unknown	caskly moldy book
4229	carry-11.4-1-1	push fountain
4230	crane-40.3.2	open hatch
4231	spatial_configuration-47.6	open locket
4232	unknown	get shredded scroll
4233	sight-30.2	x desks
4234	unknown	get gold leaf scroll
4235	preparing-26.3-2	pour water on beanstalk
4236	unknown	dig plot with shovel
4237	unknown	get film and slide
4238	unknown	get eight of wands
4239	say-37.7-1	dehlila
4240	fill-9.8	bandage arm with rags
4241	unknown	get bell
4242	spray-9.7-1	rub lamp
4243	run-51.3.2	climb scarf
4244	other_cos-45.4	open purple book
4245	unknown	get token
4246	give-13.1-1	give match to man
4247	crane-40.3.2	close slot
4248	push-12-1	pull knob
4249	slide-11.2-1-1	slide e
4250	unknown	get bucket
4251	unknown	put golden chalice in knapsack
4252	put-9.1-2	put mat under door
4253	investigate-35.4	examine keg
4254	escape-51.1-1	enter stall
4255	disassemble-23.3	unlock car
4256	spray-9.7-1	spray repellant on myself
4257	put_direction-9.4	drop package
4258	unknown	light newspaper with pipe
4259	learn-14-2-1	read sapphire scratch with glass
4260	unknown	take whistle
4261	learn-14-2-1	read it
4262	roll-51.3.1	slide lower card through slot
4263	roll-51.3.1	drop tea
4264	unknown	put stone in fire
4265	unknown	call wpdl
4266	push-12-1-1	push rock
4267	sight-30.2	x outcrop
4268	investigate-35.4	x swallow
4269	escape-51.1-1	climb on stage
4270	push-12-1-1	press brown button
4271	substance_emission-43.4	pour water on detective
4272	peer-30.3	look at device
4273	unknown	get flashlight
4274	put-9.1-2	put soap on zipper
4275	split-23.2	roll statue ne
4276	roll-51.3.1	drop robe in shaft
4277	unknown	get in floor
4278	unknown	get spray
4279	murder-42.1-1	kill thief with nasty knife
4280	spatial_configuration-47.6	open stump
4281	throw-17.1-1-1	throw ball at umbrella
4282	unknown	malyon idol
4283	investigate-35.4	examine washing machine
4284	spatial_configuration-47.6	open freezer
4285	put-9.1-2	put beam across doorway
4286	sight-30.2	examine urchin
4287	give-13.1-1	give mirror 1 to michael
4288	give-13.1-1	give flask to bum
4289	investigate-35.4	examine watch
4290	escape-51.1-1	climb scarf
4291	escape-51.1-1	dock
4292	put_direction-9.4	drop gigantic bowl
4293	crane-40.3.2	open container
4294	investigate-35.4	examine bubble
4295	put-9.1-2	put clover on coin
4296	unknown	dig
4297	push-12-1-1	press white
4298	put_direction-9.4	drop hair dryer
4299	push-12-1-1	push statue
4300	learn-14-1	read faded
4301	funnel-9.3-2-1	push statue
4302	sight-30.2	x tree
4303	unknown	put sceptre in second socket
4304	fulfilling-13.4.1	show brick to gnome
4305	unknown	get peg
4306	unknown	get passbook and room key
4307	unknown	get red card
4308	roll-51.3.1	drop head
4309	carry-11.4-1-1	push green button
4310	roll-51.3.1	drop toy
4311	run-51.3.2	go chandelier
4312	give-13.1-1	give paper to girl
4313	unknown	get axe
4314	substance_emission-43.4	pour wine in blue goblet
4315	roll-51.3.1	drop beer can
